'Name','Address','Zipcode','Science','Math','English','College','Progress'
'Two Eagle River School','P.O. Box 160, Pablo, MT 59855','59855','','','','',''
'Doris Henderson Newcomers School','411 Friendway Rd, Greensboro, NC 27410','27410','','11%','','',''
'Northampton County Alternative School','152 Hurricane Dr, Gaston, NC 27832','27832','','','','',''
'Standing Rock Community School','P.O. Box 377, Fort Yates, ND 58538','58538','','','','',''
'Team Academy Charter School','60 Park Place, Newark, NJ 07102','07102','65%','30%','40%','2',''
'Foundation Academy Charter School','363 West State St, Trenton, NJ 08608','08608','82%','43%','47%','4',''
'Lander Migrant School 08997','625 Weaver St, Battle Mountain, NV 89820','89820','','','','',''
'North Star Online School','5450 Riggins Ct. Ste 6 , Reno, NV 89509','89509','87%','84%','','',''
'Global Concepts Charter School','1001 Ridge Road, Buffalo, NY 14218','14218','','42%','36%','1',''
'Fairfield Intermediate Elementary School','255 Donald Dr, Fairfield, OH 45014','45014','77%','63%','','',''
'Mast Community Charter School','1800 East Byberry Rd, Philadelphia, PA 19116','19116','85%','69%','92%','9',''
'Pocono Mountain Charter School','16 Carriage Square, Tobyhanna, PA 18466','18466','57%','49%','6%','',''
'Tacony Academy Charter School','1300 Rhawn St, Philadelphia, PA 19111','19111','57%','33%','51%','2',''
'Helen Thackston Charter School','625 East Philadelphia St, York, PA 17403','17403','25%','7%','28%','1',''
'SOLOMON CHARTER SCHOOL, INC','1209 Vine St, Philadelphia, PA 19107','19107','12%','37%','','',''
'Paul Cuffee Charter School','459 Promenade St, Providence, RI 02908','02908','17%','23%','24%','',''
'Cheyenne-Eagle Butte School','P.O. Box 672, Eagle Butte, SD 57625','57625','','','','',''
'Lower Brule Day School','P.O. Box 245, Lower Brule, SD 57548','57548','','','','',''
'St. Francis Indian School','P.O. Box 379, St. Francis, SD 57572','57572','','','','',''
'Tiospa Zina Tribal School','P.O. Box 719, Agency Village, SD 57262','57262','','','','',''
'Hamblen County Alternative School','376 Snyder Road, Morristown, TN 37813','37813','','','','',''
'East Nashville Magnet School','110 Gallatin Rd, Nashville, TN 37206','37206','42%','34%','68%','9',''
'Merrol Hyde Magnet School','128 Township Drive, Hendersonville, TN 37075','37075','100%','99%','100%','10',''
'Metro Nashville Virtual School','2400 Fairfax Avenue, Nashville, TN 37212','37212','','','75%','4',''
'Hamilton County Virtual School','3074 Hickory Valley Road, Chattanooga, TN 37421','37421','','','','',''
'Bradley County Virtual School','1450 Strawberry Lane Northeast, Cleveland, TN 37311','37311','33%','22%','','5',''
'Clinch River Community School','160 Maverick Circle, Clinton, TN 37716','37716','30%','10%','','',''
'Big Springs Charter School','P O Box 399, Leakey, TX 78873','78873','30%','42%','50%','',''
'Brazos River Charter School','P O Box 949, Nemo, TX 76070','76070','39%','46%','63%','',''
'Harmony School Of Excellence','7340 Gessner Road, Houston, TX 77040','77040','77%','90%','','',''
'Freestone Navarro Alternative School','615 Post Oak Road, Fairfield, TX 75840','75840','','','','',''
'The Larry Brown School','1508 Campbell Avenue, Jourdanton, TX 78026','78026','','','','',''
'Kerrville Disciplinary Alternative School','1200 Sidney Baker Street, Kerrville, TX 78028','78028','','','','',''
'Elder Coop Alter School','301 North Kilgore Street, Kilgore, TX 75662','75662','','','','',''
'Meridian World School Llc','2555 North Interstate 35, Round Rock, TX 78664','78664','88%','91%','95%','',''
'Prairie Harbor Alternative School','P O Box 819, Wallis, TX 77485','77485','','','25%','',''
'Holden Village Community School','Hcoo Stop 2, Chelan, WA 98816','98816','','','','',''
'District Run Home School','382 South Forks Ave, Forks, WA 98331','98331','','','','',''
'St. Stephens Indian School','P.O. Box 345, St. Stephens, WY 82524','82524','','','','',''
'Cooper Landing School','19030 Bean Creek Rd, Cooper Landing, AK 99572','99572','','','','',''
'Port Graham School','63693 Graham Rd, Port Graham, AK 99603','99603','','25%','25%','',''
'Port Lions School','Main St, Port Lions, AK 99550','99550','','0%','27%','',''
'Lakeview Home School','Jensen Dr, King Salmon, AK 99613','99613','','','','',''
'Glacier View School','21970 West Glenn Hwy, Sutton, AK 99674','99674','','43%','79%','',''
'Danger Bay School','722 Mill Bay Rd, Kodiak, AK 99615','99615','','','','',''
'Sequoia Village School','982 Full House Lane, Show Low, AZ 85901','85901','45%','24%','25%','',''
'Vineyard Alternative School','1401 Almond Avenue, Livermore, CA 94550','94550','','15%','54%','',''
'Horizons Alternative School','1 Santa Barbara Road, Pleasant Hill, CA 94523','94523','','36%','56%','1',''
'Venture (Alternative) School','10540 Albion Road, San Ramon, CA 94582','94582','','42%','74%','4',''
'Sierra Home School','5171 Silva Road, Mariposa, CA 95338','95338','','18%','50%','1',''
'Horizon Charter School','2800 Nicolaus Road, Suite 100, Lincoln, CA 95648','95648','','25%','41%','2','5'
'John Muir School','4431 Mount Herbert Avenue, San Diego, CA 92117','92117','','44%','56%','8','6'
'Wilson Alternative School','1840 Benton Street, Santa Clara, CA 95050','95050','','0%','32%','1',''
'Sierra Crest School','700 4th Street, Loyalton, CA 96118','96118','','','','',''
'Monte Vista School','1220 Fourth Street, Simi Valley, CA 93065','93065','','15%','48%','1',''
'Temecula Preparatory School','35777 Abelia Street, Winchester, CA 92596','92596','','52%','65%','10','6'
'Asa Charter School','3512 North E Street, San Bernardino, CA 92405','92405','','6%','22%','1','5'
'Larchmont Charter School','444. N. Larchmont Blvd. #207, Los Angeles, CA 90028','90028','','63%','72%','','7'
'UCLA Community School','700 South Mariposa Avenue, Los Angeles, CA 90005','90005','','27%','38%','6','5'
'Expeditionary Learning School','1700 South Holly Street, Denver, CO 80222','80222','35%','40%','55%','8',''
'Crestone Charter School','330 Lime Avenue, Crestone, CO 81131','81131','','','','9',''
'Loveland Classical School','3835 14th Street SW, Loveland, CO 80537','80537','28%','19%','32%','',''
'First State School','501 West 14th Street, Wilmington, DE 19801','19801','','','','2',''
'Orchard Place School','5412 Sw 9th St, Des Moines, IA 50315','50315','','','','',''
'Marshall Street School','1350 Marshall St, Hagerstown, MD 21740','21740','','','','',''
'Tri-Township School','10070 U.S. Highway 2 Northwest, Rapid River, MI 49878','49878','18%','25%','29%','3',''
'Sheldon Pines School','6542 136th Avenue, Holland, MI 49424','49424','','','','3',''
'Dakota Ridge School','4629 144th St W, Apple Valley, MN 55124','55124','','','','2',''
'Extended School Year','1640 Highway 2, Two Harbors, MN 55616','55616','','','','',''
'Saukrapids-Rice Schools Esy','1833 Osauka Road NE, Sauk Rapids, MN 56379','56379','','','','',''
'Extended School Year','205 Second Street South, Long Prairie, MN 56347','56347','','','','',''
'Extended School Year','211 West Richway Drive, Albert Lea, MN 56007','56007','','','','',''
'Extended School Year','820 NW 1st Avenue, Grand Rapids, MN 55744','55744','','','','',''
'Extended School Year','P.O. Box 1700, Cokato, MN 55321','55321','','','','',''
'Extended School Year','1001 5th Avenue SE, Little Falls, MN 56345','56345','','','','',''
'Extended School Year','1400 Main Street South, Pine City, MN 55063','55063','','','','',''
'Extended School Year','315 7th Lane NE, Cambridge, MN 55008','55008','','','','',''
'Extended School Year','4855 Bloom Avenue, White Bear Lake, MN 55110','55110','','','','',''
'Misc. Schools (NP)','2102 University Avenue W, Saint Paul, MN 55114','55114','','','','',''
